"","XSRRCR","XRETH4R","XSEXR","XCPAY1R","NSAMP","NSTRAT","STRATUM","RESPSTAT2","weight"
"1285","1",1,1,6,647,9603,14,1,25.9966076331263
"1286","1",1,1,7,647,9603,14,1,22.3261450066272
"1287","1",1,1,6,647,9603,14,1,25.9966076331263
"1288","1",1,1,6,647,9603,14,1,25.9966076331263
"1289","1",1,1,6,647,9603,14,1,25.9966076331263
"1290","1",1,1,6,647,9603,14,1,25.9966076331263
"1291","1",1,1,6,647,9603,14,1,25.9966076331263
"1292","1",1,1,6,647,9603,14,1,25.9966076331263
"1293","1",1,1,6,647,9603,14,1,25.9966076331263
"1294","1",1,1,6,647,9603,14,1,25.9966076331263
"1295","1",1,1,6,647,9603,14,1,25.9966076331263
"1296","5",1,1,6,647,9603,14,1,25.9966076331263
"1297","1",1,1,6,647,9603,14,1,25.9966076331263
"1298","1",1,1,6,647,9603,14,1,25.9966076331263
"1299","1",2,1,6,647,9603,14,1,30.6364094268471
"1300","1",1,1,6,647,9603,14,1,25.9966076331263
"1301","1",1,1,6,647,9603,14,1,25.9966076331263
"1302","1",1,1,6,647,9603,14,1,25.9966076331263
"1303","1",1,1,6,647,9603,14,1,25.9966076331263
"1304","1",1,1,6,647,9603,14,1,25.9966076331263
"1305","1",1,1,6,647,9603,14,1,25.9966076331263
"1306","1",1,1,6,647,9603,14,1,25.9966076331263
"1307","1",1,1,6,647,9603,14,1,25.9966076331263
"1308","1",1,1,6,647,9603,14,1,25.9966076331263
"1309","1",1,1,6,647,9603,14,1,25.9966076331263
"1310","1",1,1,6,647,9603,14,1,25.9966076331263
"1311","1",1,1,6,647,9603,14,1,25.9966076331263
"1312","1",1,1,6,647,9603,14,1,25.9966076331263
"1313","1",1,1,6,647,9603,14,1,25.9966076331263
"1314","1",1,1,6,647,9603,14,1,25.9966076331263
"1315","1",1,1,6,647,9603,14,1,25.9966076331263
"1316","1",1,1,6,647,9603,14,1,25.9966076331263
"1317","1",1,1,6,647,9603,14,1,25.9966076331263
"1318","1",1,1,6,647,9603,14,1,25.9966076331263
"1319","1",1,1,6,647,9603,14,1,25.9966076331263
"1320","1",1,1,6,647,9603,14,1,25.9966076331263
"1321","1",1,1,6,647,9603,14,1,25.9966076331263
"1322","1",1,1,6,647,9603,14,1,25.9966076331263
"1323","1",1,1,6,647,9603,14,1,25.9966076331263
"1324","1",1,1,6,647,9603,14,1,25.9966076331263
"1325","1",1,1,6,647,9603,14,1,25.9966076331263
"1326","1",1,1,6,647,9603,14,1,25.9966076331263
"1327","1",1,1,6,647,9603,14,1,25.9966076331263
"1328","1",1,1,6,647,9603,14,1,25.9966076331263
"1329","1",2,1,6,647,9603,14,1,30.6364094268471
"1330","1",1,1,6,647,9603,14,1,25.9966076331263
"1331","1",1,1,6,647,9603,14,1,25.9966076331263
"1332","1",1,1,6,647,9603,14,1,25.9966076331263
"1333","1",1,1,6,647,9603,14,1,25.9966076331263
"1334","1",1,1,6,647,9603,14,1,25.9966076331263
"1335","1",1,1,6,647,9603,14,1,25.9966076331263
"1336","1",1,1,6,647,9603,14,1,25.9966076331263
"1337","1",1,1,7,647,9603,14,1,22.3261450066272
"1338","1",1,1,6,647,9603,14,1,25.9966076331263
"1339","1",2,1,6,647,9603,14,1,30.6364094268471
"1340","1",1,1,6,647,9603,14,1,25.9966076331263
"1341","1",1,1,6,647,9603,14,1,25.9966076331263
"1342","1",2,1,6,647,9603,14,1,30.6364094268471
"1343","1",2,1,6,647,9603,14,1,30.6364094268471
"1344","1",1,1,6,647,9603,14,1,25.9966076331263
"1345","1",1,1,6,647,9603,14,1,25.9966076331263
"1346","1",2,1,6,647,9603,14,1,30.6364094268471
"1347","3",2,2,3,647,9603,14,1,44.0932462001967
"1348","1",1,1,6,647,9603,14,1,25.9966076331263
"1349","1",1,1,6,647,9603,14,1,25.9966076331263
"1350","1",1,1,6,647,9603,14,1,25.9966076331263
"1351","1",1,1,6,647,9603,14,1,25.9966076331263
"1352","1",1,1,6,647,9603,14,1,25.9966076331263
"1353","1",1,1,6,647,9603,14,1,25.9966076331263
"1354","1",1,1,6,647,9603,14,1,25.9966076331263
"1355","1",1,1,6,647,9603,14,1,25.9966076331263
"1356","1",1,1,6,647,9603,14,1,25.9966076331263
"1357","1",2,1,6,647,9603,14,1,30.6364094268471
"1358","1",1,1,6,647,9603,14,1,25.9966076331263
"1359","1",1,1,6,32,476,15,1,25.5652871665328
"1360","1",1,1,6,32,476,15,1,25.5652871665328
"1361","1",1,1,6,32,476,15,1,25.5652871665328
"1362","1",1,1,6,32,476,15,1,25.5652871665328
"1363","1",1,1,6,32,476,15,1,25.5652871665328
"1364","1",1,1,6,32,476,15,1,25.5652871665328
"1365","1",1,1,6,32,476,15,1,25.5652871665328
"1366","1",1,1,6,32,476,15,1,25.5652871665328
"1367","1",1,1,6,32,476,15,1,25.5652871665328
"1368","1",1,1,6,32,476,15,1,25.5652871665328
"1369","1",1,1,6,32,476,15,1,25.5652871665328
"1370","1",1,1,6,32,476,15,1,25.5652871665328
"1371","1",1,1,7,32,476,15,1,21.9557227031717
"1372","1",1,1,6,32,476,15,1,25.5652871665328
"1373","1",1,1,6,32,476,15,1,25.5652871665328
"1374","1",1,1,7,32,476,15,1,21.9557227031717
"1375","1",1,1,6,32,476,15,1,25.5652871665328
"1376","1",1,1,6,32,476,15,1,25.5652871665328
"1377","1",1,1,6,60,828,16,1,24.1197069065822
"1378","1",1,1,6,60,828,16,1,24.1197069065822
"1379","1",1,1,6,60,828,16,1,24.1197069065822
"1380","1",1,1,6,60,828,16,1,24.1197069065822
"1381","1",1,1,6,60,828,16,1,24.1197069065822
"1382","1",1,1,6,60,828,16,1,24.1197069065822
"1383","1",1,1,6,60,828,16,1,24.1197069065822
"1384","1",1,1,6,60,828,16,1,24.1197069065822
"1385","1",1,1,6,60,828,16,1,24.1197069065822
"1386","1",1,1,6,60,828,16,1,24.1197069065822
"1387","1",1,1,7,60,828,16,1,20.7142440088035
"1388","1",1,1,6,60,828,16,1,24.1197069065822
"1389","1",1,1,6,60,828,16,1,24.1197069065822
"1390","1",1,1,6,60,828,16,1,24.1197069065822
"1391","1",1,1,6,60,828,16,1,24.1197069065822
"1392","1",1,1,6,60,828,16,1,24.1197069065822
"1393","1",1,1,7,60,828,16,1,20.7142440088035
"1394","1",1,1,6,60,828,16,1,24.1197069065822
"1395","1",1,1,6,60,828,16,1,24.1197069065822
"1396","1",1,1,7,60,828,16,1,20.7142440088035
"1397","1",1,1,6,60,828,16,1,24.1197069065822
"1398","1",1,1,6,60,828,16,1,24.1197069065822
"1399","1",1,1,6,60,828,16,1,24.1197069065822
"1400","1",1,1,7,60,828,16,1,20.7142440088035
"1401","1",1,1,6,60,828,16,1,24.1197069065822
"1402","1",1,1,7,60,828,16,1,20.7142440088035
"1403","1",1,1,6,60,828,16,1,24.1197069065822
"1404","1",1,1,6,60,828,16,1,24.1197069065822
"1405","1",1,1,6,60,828,16,1,24.1197069065822
"1406","1",1,1,6,60,828,16,1,24.1197069065822
"1407","1",1,1,6,60,828,16,1,24.1197069065822
"1408","1",1,1,6,60,828,16,1,24.1197069065822
"1409","1",1,1,7,60,828,16,1,20.7142440088035
"1410","1",1,1,7,60,828,16,1,20.7142440088035
"1411","1",1,1,6,60,828,16,1,24.1197069065822
"1412","1",1,1,6,60,828,16,1,24.1197069065822
"1413","1",1,1,6,60,828,16,1,24.1197069065822
"1414","1",1,1,6,60,828,16,1,24.1197069065822
"1415","1",1,1,6,60,828,16,1,24.1197069065822
"1416","1",1,1,6,60,828,16,1,24.1197069065822
"1417","1",1,1,6,60,828,16,1,24.1197069065822
"1418","1",1,1,6,60,828,16,1,24.1197069065822
"1419","1",1,1,6,60,828,16,1,24.1197069065822
"1420","1",1,1,7,420,4991,17,1,17.7518133950512
"1421","1",1,1,7,420,4991,17,1,17.7518133950512
"1422","1",1,1,7,420,4991,17,1,17.7518133950512
"1423","1",1,1,7,420,4991,17,1,17.7518133950512
"1424","1",1,2,7,420,4991,17,1,17.7518133950512
"1425","1",1,1,7,420,4991,17,1,17.7518133950512
"1426","1",1,1,7,420,4991,17,1,17.7518133950512
"1427","1",1,1,7,420,4991,17,1,17.7518133950512
"1428","1",1,1,7,420,4991,17,1,17.7518133950512
"1429","1",1,1,7,420,4991,17,1,17.7518133950512
"1430","1",1,1,7,420,4991,17,1,17.7518133950512
"1431","1",1,1,7,420,4991,17,1,17.7518133950512
"1432","1",1,1,7,420,4991,17,1,17.7518133950512
"1433","1",1,1,7,420,4991,17,1,17.7518133950512
"1434","1",1,1,7,420,4991,17,1,17.7518133950512
"1435","1",1,1,7,420,4991,17,1,17.7518133950512
"1436","1",1,1,7,420,4991,17,1,17.7518133950512
"1437","1",1,1,7,420,4991,17,1,17.7518133950512
"1438","1",1,1,7,420,4991,17,1,17.7518133950512
"1439","1",1,1,7,420,4991,17,1,17.7518133950512
"1440","1",1,1,7,420,4991,17,1,17.7518133950512
"1441","1",1,1,7,420,4991,17,1,17.7518133950512
"1442","1",1,1,7,420,4991,17,1,17.7518133950512
"1443","1",1,1,7,420,4991,17,1,17.7518133950512
"1444","1",1,1,7,420,4991,17,1,17.7518133950512
"1445","1",1,1,7,420,4991,17,1,17.7518133950512
"1446","1",1,1,7,420,4991,17,1,17.7518133950512
"1447","1",1,1,7,420,4991,17,1,17.7518133950512
"1448","1",1,1,7,420,4991,17,1,17.7518133950512
"1449","1",1,1,7,420,4991,17,1,17.7518133950512
"1450","1",1,1,7,420,4991,17,1,17.7518133950512
"1451","1",1,1,7,420,4991,17,1,17.7518133950512
"1452","1",1,1,7,420,4991,17,1,17.7518133950512
"1453","1",1,1,7,420,4991,17,1,17.7518133950512
"1454","1",1,1,7,420,4991,17,1,17.7518133950512
"1455","1",1,1,7,420,4991,17,1,17.7518133950512
"1456","1",1,1,7,420,4991,17,1,17.7518133950512
"1457","1",1,1,7,420,4991,17,1,17.7518133950512
"1458","1",1,1,7,420,4991,17,1,17.7518133950512
"1459","1",1,1,7,420,4991,17,1,17.7518133950512
"1460","1",1,1,7,420,4991,17,1,17.7518133950512
"1461","1",1,1,7,420,4991,17,1,17.7518133950512
"1462","1",1,1,7,420,4991,17,1,17.7518133950512
"1463","1",1,1,7,420,4991,17,1,17.7518133950512
"1464","1",1,1,7,420,4991,17,1,17.7518133950512
"1465","1",1,1,7,420,4991,17,1,17.7518133950512
"1466","1",1,1,7,420,4991,17,1,17.7518133950512
"1467","1",1,1,7,420,4991,17,1,17.7518133950512
"1468","1",1,1,7,420,4991,17,1,17.7518133950512
"1469","1",1,1,7,420,4991,17,1,17.7518133950512
"1470","1",1,1,7,420,4991,17,1,17.7518133950512
"1471","1",1,1,7,420,4991,17,1,17.7518133950512
"1472","1",1,1,7,420,4991,17,1,17.7518133950512
"1473","1",1,1,7,420,4991,17,1,17.7518133950512
"1474","1",1,1,7,420,4991,17,1,17.7518133950512
"1475","1",1,1,7,420,4991,17,1,17.7518133950512
"1476","1",1,1,7,420,4991,17,1,17.7518133950512
"1477","1",2,1,7,420,4991,17,1,17.7518133950512
"1478","1",1,1,7,420,4991,17,1,17.7518133950512
"1479","1",1,1,7,420,4991,17,1,17.7518133950512
"1480","1",1,1,7,420,4991,17,1,17.7518133950512
"1481","1",1,1,7,420,4991,17,1,17.7518133950512
"1482","1",1,1,7,420,4991,17,1,17.7518133950512
"1483","1",1,1,7,420,4991,17,1,17.7518133950512
"1484","1",1,1,7,420,4991,17,1,17.7518133950512
"1485","1",1,1,7,420,4991,17,1,17.7518133950512
"1486","1",1,1,7,420,4991,17,1,17.7518133950512
"1487","1",1,1,7,420,4991,17,1,17.7518133950512
"1488","1",1,1,7,420,4991,17,1,17.7518133950512
"1489","1",1,1,7,420,4991,17,1,17.7518133950512
"1490","1",1,1,7,420,4991,17,1,17.7518133950512
"1491","1",1,1,7,420,4991,17,1,17.7518133950512
"1492","1",1,1,7,420,4991,17,1,17.7518133950512
"1493","1",1,1,7,420,4991,17,1,17.7518133950512
"1494","1",1,1,7,420,4991,17,1,17.7518133950512
"1495","1",1,1,7,420,4991,17,1,17.7518133950512
"1496","1",1,1,7,420,4991,17,1,17.7518133950512
"1497","1",1,1,7,420,4991,17,1,17.7518133950512
"1498","1",1,1,7,420,4991,17,1,17.7518133950512
"1499","1",1,1,7,420,4991,17,1,17.7518133950512
"1500","1",1,1,7,420,4991,17,1,17.7518133950512
"1501","1",1,1,7,420,4991,17,1,17.7518133950512
"1502","1",1,1,7,420,4991,17,1,17.7518133950512
"1503","1",1,1,7,420,4991,17,1,17.7518133950512
"1504","1",1,1,7,420,4991,17,1,17.7518133950512
"1505","1",1,1,7,420,4991,17,1,17.7518133950512
"1506","1",1,1,7,420,4991,17,1,17.7518133950512
"1507","1",1,1,7,420,4991,17,1,17.7518133950512
"1508","1",1,1,7,420,4991,17,1,17.7518133950512
"1509","1",1,1,7,420,4991,17,1,17.7518133950512
"1510","1",1,1,7,420,4991,17,1,17.7518133950512
"1511","1",1,1,7,420,4991,17,1,17.7518133950512
"1512","1",1,1,7,420,4991,17,1,17.7518133950512
"1513","1",1,1,7,420,4991,17,1,17.7518133950512
"1514","1",1,1,7,420,4991,17,1,17.7518133950512
"1515","1",1,1,7,420,4991,17,1,17.7518133950512
"1516","1",1,1,7,420,4991,17,1,17.7518133950512
"1517","1",1,1,7,420,4991,17,1,17.7518133950512
"1518","1",1,1,7,420,4991,17,1,17.7518133950512
"1519","1",1,1,7,420,4991,17,1,17.7518133950512
"1520","2",1,1,7,420,4991,17,1,15.5952888240426
"1521","1",1,1,7,420,4991,17,1,17.7518133950512
"1522","1",1,1,7,420,4991,17,1,17.7518133950512
"1523","1",1,1,7,420,4991,17,1,17.7518133950512
"1524","1",1,1,7,420,4991,17,1,17.7518133950512
"1525","1",1,1,7,420,4991,17,1,17.7518133950512
"1526","1",1,1,7,420,4991,17,1,17.7518133950512
"1527","1",1,1,7,420,4991,17,1,17.7518133950512
"1528","1",1,1,7,420,4991,17,1,17.7518133950512
"1529","1",1,1,7,420,4991,17,1,17.7518133950512
"1530","1",1,1,7,420,4991,17,1,17.7518133950512
"1531","1",1,1,7,420,4991,17,1,17.7518133950512
"1532","1",1,1,7,420,4991,17,1,17.7518133950512
"1533","2",1,1,7,420,4991,17,1,15.5952888240426
"1534","1",1,1,7,420,4991,17,1,17.7518133950512
"1535","1",2,1,7,420,4991,17,1,17.7518133950512
"1536","1",1,1,7,420,4991,17,1,17.7518133950512
"1537","1",1,1,7,420,4991,17,1,17.7518133950512
"1538","1",1,1,7,420,4991,17,1,17.7518133950512
"1539","1",1,1,7,420,4991,17,1,17.7518133950512
"1540","1",2,1,7,420,4991,17,1,17.7518133950512
"1541","1",1,1,7,420,4991,17,1,17.7518133950512
"1542","1",1,1,7,420,4991,17,1,17.7518133950512
"1543","1",1,1,7,420,4991,17,1,17.7518133950512
"1544","1",1,1,7,420,4991,17,1,17.7518133950512
"1545","1",1,1,7,420,4991,17,1,17.7518133950512
"1546","1",1,1,7,420,4991,17,1,17.7518133950512
"1547","1",1,1,7,420,4991,17,1,17.7518133950512
"1548","1",1,1,7,420,4991,17,1,17.7518133950512
"1549","1",1,1,7,420,4991,17,1,17.7518133950512
"1550","1",1,1,7,420,4991,17,1,17.7518133950512
"1551","1",1,1,7,420,4991,17,1,17.7518133950512
"1552","1",1,1,7,420,4991,17,1,17.7518133950512
"1553","1",1,1,7,420,4991,17,1,17.7518133950512
"1554","1",1,1,7,420,4991,17,1,17.7518133950512
"1555","1",1,1,7,420,4991,17,1,17.7518133950512
"1556","1",1,1,7,420,4991,17,1,17.7518133950512
"1557","1",1,1,7,420,4991,17,1,17.7518133950512
"1558","1",1,1,7,420,4991,17,1,17.7518133950512
"1559","1",1,1,7,420,4991,17,1,17.7518133950512
"1560","1",1,1,7,420,4991,17,1,17.7518133950512
"1561","1",1,1,7,420,4991,17,1,17.7518133950512
"1562","1",1,1,7,420,4991,17,1,17.7518133950512
"1563","1",1,1,7,420,4991,17,1,17.7518133950512
"1564","1",1,1,7,420,4991,17,1,17.7518133950512
"1565","1",1,1,7,420,4991,17,1,17.7518133950512
"1566","1",1,1,7,420,4991,17,1,17.7518133950512
"1567","1",1,1,7,420,4991,17,1,17.7518133950512
"1568","1",1,1,7,420,4991,17,1,17.7518133950512
"1569","1",1,1,7,420,4991,17,1,17.7518133950512
"1570","1",1,1,7,420,4991,17,1,17.7518133950512
"1571","1",1,1,7,420,4991,17,1,17.7518133950512
"1572","1",1,1,7,420,4991,17,1,17.7518133950512
"1573","1",1,1,7,420,4991,17,1,17.7518133950512
"1574","1",1,1,7,420,4991,17,1,17.7518133950512
"1575","1",1,1,7,420,4991,17,1,17.7518133950512
"1576","1",1,1,7,420,4991,17,1,17.7518133950512
"1577","1",1,1,7,420,4991,17,1,17.7518133950512
"1578","1",1,1,7,420,4991,17,1,17.7518133950512
"1579","1",1,1,7,420,4991,17,1,17.7518133950512
"1580","1",1,1,7,420,4991,17,1,17.7518133950512
"1581","1",1,1,7,420,4991,17,1,17.7518133950512
"1582","1",1,1,7,420,4991,17,1,17.7518133950512
"1583","1",1,1,7,420,4991,17,1,17.7518133950512
"1584","1",1,1,7,420,4991,17,1,17.7518133950512
"1585","1",1,1,7,420,4991,17,1,17.7518133950512
"1586","1",1,1,7,420,4991,17,1,17.7518133950512
"1587","1",1,1,7,420,4991,17,1,17.7518133950512
"1588","1",1,1,7,420,4991,17,1,17.7518133950512
"1589","1",1,1,7,420,4991,17,1,17.7518133950512
"1590","1",1,1,7,420,4991,17,1,17.7518133950512
"1591","1",1,1,7,420,4991,17,1,17.7518133950512
"1592","1",1,1,7,420,4991,17,1,17.7518133950512
"1593","1",1,1,7,420,4991,17,1,17.7518133950512
"1594","1",1,1,7,420,4991,17,1,17.7518133950512
"1595","1",1,1,7,420,4991,17,1,17.7518133950512
"1596","1",1,1,7,420,4991,17,1,17.7518133950512
"1597","1",1,1,7,420,4991,17,1,17.7518133950512
"1598","1",2,1,7,420,4991,17,1,17.7518133950512
"1599","1",2,1,7,420,4991,17,1,17.7518133950512
"1600","1",1,1,7,420,4991,17,1,17.7518133950512
"1601","1",1,1,7,420,4991,17,1,17.7518133950512
"1602","1",1,1,7,420,4991,17,1,17.7518133950512
"1603","1",2,1,7,420,4991,17,1,17.7518133950512
"1604","1",1,1,7,420,4991,17,1,17.7518133950512
"1605","1",1,1,7,420,4991,17,1,17.7518133950512
"1606","1",1,1,7,420,4991,17,1,17.7518133950512
"1607","1",1,1,7,420,4991,17,1,17.7518133950512
"1608","1",1,1,7,420,4991,17,1,17.7518133950512
"1609","1",1,1,7,420,4991,17,1,17.7518133950512
"1610","1",1,1,7,420,4991,17,1,17.7518133950512
"1611","1",1,1,7,420,4991,17,1,17.7518133950512
"1612","1",1,1,7,420,4991,17,1,17.7518133950512
"1613","1",1,1,7,420,4991,17,1,17.7518133950512
"1614","1",1,1,7,420,4991,17,1,17.7518133950512
"1615","1",1,1,7,420,4991,17,1,17.7518133950512
"1616","1",1,1,7,420,4991,17,1,17.7518133950512
"1617","1",1,1,7,420,4991,17,1,17.7518133950512
"1618","1",1,1,7,420,4991,17,1,17.7518133950512
"1619","1",1,1,7,420,4991,17,1,17.7518133950512
"1620","1",1,1,7,420,4991,17,1,17.7518133950512
"1621","1",1,1,7,420,4991,17,1,17.7518133950512
"1622","1",2,1,7,420,4991,17,1,17.7518133950512
"1623","1",1,1,7,420,4991,17,1,17.7518133950512
"1624","1",1,1,7,420,4991,17,1,17.7518133950512
"1625","1",1,1,7,420,4991,17,1,17.7518133950512
"1626","1",1,1,7,420,4991,17,1,17.7518133950512
"1627","1",1,1,7,420,4991,17,1,17.7518133950512
"1628","1",1,1,7,420,4991,17,1,17.7518133950512
"1629","1",1,1,7,420,4991,17,1,17.7518133950512
"1630","1",1,1,7,420,4991,17,1,17.7518133950512
"1631","1",1,1,7,420,4991,17,1,17.7518133950512
"1632","1",1,1,7,420,4991,17,1,17.7518133950512
"1633","1",1,1,7,420,4991,17,1,17.7518133950512
"1634","1",1,1,7,420,4991,17,1,17.7518133950512
"1635","1",1,1,7,420,4991,17,1,17.7518133950512
"1636","1",1,1,7,420,4991,17,1,17.7518133950512
"1637","1",1,1,7,420,4991,17,1,17.7518133950512
"1638","1",1,1,7,420,4991,17,1,17.7518133950512
"1639","1",1,1,7,420,4991,17,1,17.7518133950512
"1640","1",1,1,7,420,4991,17,1,17.7518133950512
"1641","1",1,1,7,420,4991,17,1,17.7518133950512
"1642","1",1,1,7,420,4991,17,1,17.7518133950512
"1643","1",1,1,7,420,4991,17,1,17.7518133950512
"1644","1",1,1,7,420,4991,17,1,17.7518133950512
"1645","1",1,1,7,420,4991,17,1,17.7518133950512
"1646","1",1,1,7,420,4991,17,1,17.7518133950512
"1647","1",1,1,7,420,4991,17,1,17.7518133950512
"1648","1",1,1,7,420,4991,17,1,17.7518133950512
"1649","1",1,1,7,420,4991,17,1,17.7518133950512
"1650","1",1,1,7,420,4991,17,1,17.7518133950512
"1651","1",1,1,7,420,4991,17,1,17.7518133950512
"1652","1",1,1,7,420,4991,17,1,17.7518133950512
"1653","1",1,1,7,420,4991,17,1,17.7518133950512
"1654","1",1,1,7,420,4991,17,1,17.7518133950512
"1655","1",1,1,7,420,4991,17,1,17.7518133950512
"1656","1",1,1,7,420,4991,17,1,17.7518133950512
"1657","1",1,1,7,420,4991,17,1,17.7518133950512
"1658","1",1,1,7,420,4991,17,1,17.7518133950512
"1659","1",1,1,7,420,4991,17,1,17.7518133950512
"1660","1",1,1,7,420,4991,17,1,17.7518133950512
"1661","1",1,1,7,420,4991,17,1,17.7518133950512
"1662","1",1,1,7,420,4991,17,1,17.7518133950512
"1663","1",1,1,7,420,4991,17,1,17.7518133950512
"1664","1",1,1,7,420,4991,17,1,17.7518133950512
"1665","1",1,1,7,420,4991,17,1,17.7518133950512
"1666","1",1,1,7,420,4991,17,1,17.7518133950512
"1667","1",1,1,7,420,4991,17,1,17.7518133950512
"1668","1",1,1,7,420,4991,17,1,17.7518133950512
"1669","1",1,1,7,420,4991,17,1,17.7518133950512
"1670","1",1,1,7,420,4991,17,1,17.7518133950512
"1671","1",1,1,7,420,4991,17,1,17.7518133950512
"1672","1",1,1,7,420,4991,17,1,17.7518133950512
"1673","1",1,1,7,420,4991,17,1,17.7518133950512
"1674","1",1,1,7,420,4991,17,1,17.7518133950512
"1675","1",1,1,7,420,4991,17,1,17.7518133950512
"1676","1",1,1,7,420,4991,17,1,17.7518133950512
"1677","1",1,1,7,420,4991,17,1,17.7518133950512
"1678","1",1,1,7,420,4991,17,1,17.7518133950512
"1679","1",1,1,7,420,4991,17,1,17.7518133950512
"1680","1",1,1,7,420,4991,17,1,17.7518133950512
"1681","1",1,1,7,420,4991,17,1,17.7518133950512
"1682","1",1,1,7,420,4991,17,1,17.7518133950512
"1683","1",1,1,7,201,2161,18,1,16.0309253232853
"1684","1",1,1,7,201,2161,18,1,16.0309253232853
"1685","1",1,1,7,201,2161,18,1,16.0309253232853
"1686","1",1,1,7,201,2161,18,1,16.0309253232853
"1687","1",1,1,7,201,2161,18,1,16.0309253232853
"1688","1",1,1,7,201,2161,18,1,16.0309253232853
"1689","1",1,1,7,201,2161,18,1,16.0309253232853
"1690","1",1,1,7,201,2161,18,1,16.0309253232853
"1691","1",1,1,7,201,2161,18,1,16.0309253232853
"1692","1",1,1,7,201,2161,18,1,16.0309253232853
"1693","1",1,1,7,201,2161,18,1,16.0309253232853
"1694","1",1,1,7,201,2161,18,1,16.0309253232853
"1695","1",1,1,7,201,2161,18,1,16.0309253232853
"1696","1",1,1,7,201,2161,18,1,16.0309253232853
"1697","1",1,1,7,201,2161,18,1,16.0309253232853
"1698","1",1,1,7,201,2161,18,1,16.0309253232853
"1699","1",1,1,7,201,2161,18,1,16.0309253232853
"1700","1",1,1,7,201,2161,18,1,16.0309253232853
"1701","1",1,1,7,201,2161,18,1,16.0309253232853
"1702","1",1,1,7,201,2161,18,1,16.0309253232853
"1703","1",1,1,7,201,2161,18,1,16.0309253232853
"1704","1",1,1,7,201,2161,18,1,16.0309253232853
"1705","1",1,1,7,201,2161,18,1,16.0309253232853
"1706","1",1,1,7,201,2161,18,1,16.0309253232853
"1707","1",1,1,7,201,2161,18,1,16.0309253232853
"1708","1",1,1,7,201,2161,18,1,16.0309253232853
"1709","1",1,1,7,201,2161,18,1,16.0309253232853
"1710","1",1,1,7,201,2161,18,1,16.0309253232853
"1711","1",1,1,7,201,2161,18,1,16.0309253232853
"1712","1",1,1,7,201,2161,18,1,16.0309253232853
"1713","1",1,1,7,201,2161,18,1,16.0309253232853
"1714","1",1,1,7,201,2161,18,1,16.0309253232853
"1715","1",1,1,7,201,2161,18,1,16.0309253232853
"1716","1",1,1,7,201,2161,18,1,16.0309253232853
"1717","1",1,1,7,201,2161,18,1,16.0309253232853
"1718","1",1,1,7,201,2161,18,1,16.0309253232853
"1719","1",1,1,7,201,2161,18,1,16.0309253232853
"1720","1",1,1,7,201,2161,18,1,16.0309253232853
"1721","1",1,1,7,201,2161,18,1,16.0309253232853
"1722","1",1,1,7,201,2161,18,1,16.0309253232853
"1723","1",1,1,7,201,2161,18,1,16.0309253232853
"1724","1",1,1,7,201,2161,18,1,16.0309253232853
"1725","1",1,1,7,201,2161,18,1,16.0309253232853
"1726","1",1,1,7,201,2161,18,1,16.0309253232853
"1727","1",1,1,7,201,2161,18,1,16.0309253232853
"1728","1",1,1,7,201,2161,18,1,16.0309253232853
"1729","1",1,1,7,201,2161,18,1,16.0309253232853
"1730","1",1,1,7,201,2161,18,1,16.0309253232853
"1731","1",1,1,7,201,2161,18,1,16.0309253232853
"1732","1",1,1,7,201,2161,18,1,16.0309253232853
"1733","1",1,1,7,201,2161,18,1,16.0309253232853
"1734","1",1,1,7,201,2161,18,1,16.0309253232853
"1735","1",1,1,7,201,2161,18,1,16.0309253232853
"1736","1",1,1,7,201,2161,18,1,16.0309253232853
"1737","1",1,1,7,201,2161,18,1,16.0309253232853
"1738","1",1,1,7,201,2161,18,1,16.0309253232853
"1739","1",1,1,7,201,2161,18,1,16.0309253232853
"1740","1",1,1,7,201,2161,18,1,16.0309253232853
"1741","1",1,1,7,201,2161,18,1,16.0309253232853
"1742","1",1,1,7,201,2161,18,1,16.0309253232853
"1743","1",2,1,7,201,2161,18,1,16.0309253232853
"1744","1",1,1,7,201,2161,18,1,16.0309253232853
"1745","1",1,1,7,201,2161,18,1,16.0309253232853
"1746","1",1,1,7,201,2161,18,1,16.0309253232853
"1747","1",1,1,7,201,2161,18,1,16.0309253232853
"1748","1",1,1,7,201,2161,18,1,16.0309253232853
"1749","1",1,1,7,201,2161,18,1,16.0309253232853
"1750","1",1,1,7,201,2161,18,1,16.0309253232853
"1751","1",1,1,7,201,2161,18,1,16.0309253232853
"1752","1",1,1,7,201,2161,18,1,16.0309253232853
"1753","1",1,1,7,201,2161,18,1,16.0309253232853
"1754","1",1,1,7,201,2161,18,1,16.0309253232853
"1755","1",1,1,7,201,2161,18,1,16.0309253232853
"1756","1",1,1,7,201,2161,18,1,16.0309253232853
"1757","1",1,1,7,201,2161,18,1,16.0309253232853
"1758","1",1,1,7,201,2161,18,1,16.0309253232853
"1759","1",1,1,7,201,2161,18,1,16.0309253232853
"1760","1",1,1,7,201,2161,18,1,16.0309253232853
"1761","1",1,1,7,201,2161,18,1,16.0309253232853
"1762","1",1,1,7,201,2161,18,1,16.0309253232853
"1763","1",1,1,7,201,2161,18,1,16.0309253232853
"1764","1",1,1,7,201,2161,18,1,16.0309253232853
"1765","1",1,1,7,201,2161,18,1,16.0309253232853
"1766","1",1,1,7,201,2161,18,1,16.0309253232853
